交易所,板块,代码,市场代码,名称,空字段f1,最新价,涨跌额,涨跌幅,流通市场代码,成交量,成交额,振幅,最高,昨收,最低,今开,量比,换手率,市盈率,市净率,行业,地域板块,概念题材
上交所,沪市主板,600909,1,华安证券,2,6.28,0.57,9.98,2,3096254,1937553654.0,3.15,6.28,5.71,6.1,6.24,3.19,6.16,18.2,1.2,证券Ⅱ,安徽板块,"互联网金融,央国企改革,券商概念"
上交所,沪市主板,600916,1,中国黄金,2,8.35,-0.02,-0.24,2,249006,207300686.0,2.15,8.42,8.37,8.24,8.29,0.76,1.48,21.42,1.92,饰品,北京板块,"黄金概念,央国企改革,培育钻石"
上交所,沪市主板,600917,1,重庆燃气,2,5.51,0.02,0.36,2,125854,69061705.0,2.19,5.54,5.49,5.42,5.42,1.05,0.81,-54.63,1.49,燃气Ⅱ,重庆板块,"西部大开发,央国企改革,天然气,油气资源"
上交所,沪市主板,600918,1,中泰证券,2,5.81,-0.03,-0.51,2,175956,102140168.0,1.2,5.84,5.84,5.77,5.81,0.63,0.45,24.52,1.03,证券Ⅱ,山东板块,"互联网金融,央国企改革,券商概念"
上交所,沪市主板,600919,1,江苏银行,2,11.04,-0.14,-1.25,2,734053,811814207.0,1.88,11.19,11.18,10.98,11.14,0.97,0.4,4.79,0.77,银行Ⅱ,江苏板块,"互联网金融,区块链"
上交所,沪市主板,600925,1,苏能股份,2,4.64,0.08,1.75,2,137508,63380053.0,2.19,4.65,4.56,4.55,4.56,1.13,0.86,40.87,2.05,煤炭开采,江苏板块,"光伏概念,风能,央国企改革,储能概念,超超临界发电"
上交所,沪市主板,600926,1,杭州银行,2,16.24,-0.27,-1.64,2,279109,454452332.0,1.82,16.49,16.51,16.19,16.45,0.94,0.39,4.44,0.84,银行Ⅱ,浙江板块,互联网金融
上交所,沪市主板,600927,1,永安期货,2,14.8,0.08,0.54,2,112657,167871528.0,3.67,15.19,14.72,14.65,14.87,0.65,0.77,27.76,1.61,多元金融,浙江板块,"互联网金融,央国企改革"
上交所,沪市主板,600928,1,西安银行,2,3.56,0.02,0.56,2,243481,86547045.0,1.98,3.59,3.54,3.52,3.55,0.97,0.55,5.23,0.44,银行Ⅱ,陕西板块,"移动支付,西部大开发,互联网金融,央国企改革,一带一路,蚂蚁概念"
上交所,沪市主板,600929,1,雪天盐业,2,6.13,-0.22,-3.46,2,239642,148005924.0,4.09,6.37,6.35,6.11,6.34,0.63,1.46,169.06,1.33,化学原料,湖南板块,"央国企改革,钠离子电池,调味品概念,味蕾经济"
上交所,沪市主板,600930,1,华电新能,2,6.21,-0.05,-0.8,2,1411582,877353389.0,1.44,6.27,6.26,6.18,6.19,0.49,4.37,31.42,2.35,电力,福建板块,"新能源,次新股,核能核电,光伏概念,风能,氢能源,储能概念,绿色电力,东数西算"
上交所,沪市主板,600933,1,爱柯迪,2,17.36,-0.28,-1.59,2,168399,293940173.0,2.1,17.68,17.64,17.31,17.68,0.89,1.72,20.42,1.82,汽车零部件,浙江板块,"贬值受益,新能源车,机器人概念"
上交所,沪市主板,600935,1,华塑股份,2,2.64,-0.06,-2.22,2,469347,124184932.0,2.96,2.69,2.7,2.61,2.67,1.24,1.34,-152.46,1.6,化学原料,安徽板块,"央国企改革,氢能源,降解塑料"
上交所,沪市主板,600936,1,北投科技,2,5.31,-0.16,-2.93,2,1010209,538828147.0,6.22,5.55,5.47,5.21,5.37,0.58,6.05,88.87,8.93,IT服务Ⅱ,广西板块,"西部大开发,央国企改革,AI智能体,乡村振兴,并购重组概念"
上交所,沪市主板,600938,1,中国海油,2,36.9,0.39,1.07,2,464061,1715067191.0,1.84,37.35,36.51,36.68,36.99,1.18,1.55,11.2,2.1,油气开采Ⅱ,,"新能源,风能,油气设服,央国企改革,天然气,绿色电力,油气资源"
上交所,沪市主板,600939,1,重庆建工,2,2.95,0.02,0.68,2,97608,28415116.0,2.39,2.95,2.93,2.88,2.91,0.78,0.51,-37.36,0.8,房屋建设Ⅱ,重庆板块,"工程建设,西部大开发,央国企改革,装配建筑,新型城镇化,房屋检测"
上交所,沪市主板,600941,1,中国移动,2,100.35,2.38,2.43,2,243398,2433633144.0,3.62,101.95,97.97,98.4,98.98,2.02,2.7,18.53,1.53,通信服务,,"物联网,移动支付,云计算,网络安全,央国企改革,5G概念,超级品牌,互联医疗,电子竞技,数据中心,6G概念,元宇宙概念,虚拟数字人,算力概念,通信技术,零售概念"
上交所,沪市主板,600955,1,维远股份,2,17.96,-0.49,-2.66,2,77182,138047106.0,3.74,18.39,18.45,17.7,18.3,0.98,1.4,34.62,1.29,化学原料,山东板块,"化工原料,新材料,锂电池概念,环氧丙烷,电池技术"
上交所,沪市主板,600956,1,新天绿能,2,9.06,0.38,4.38,2,285583,254046396.0,6.45,9.1,8.68,8.54,8.67,0.91,1.22,14.28,1.65,电力,河北板块,"新能源,光伏概念,风能,央国企改革,天然气,氢能源,碳交易,抽水蓄能,绿色电力,钒电池,电池技术,油气资源"
上交所,沪市主板,600958,1,东方证券,2,9.5,-0.12,-1.25,2,627385,598635591.0,2.39,9.68,9.62,9.45,9.55,0.39,0.84,12.71,0.99,证券Ⅱ,上海板块,"互联网金融,IPO受益,券商概念,科创板做市商"
上交所,沪市主板,600959,1,江苏有线,2,3.86,0.04,1.05,2,505187,195032237.0,2.36,3.9,3.82,3.81,3.82,0.85,1.01,76.21,0.85,电视广播Ⅱ,江苏板块,"长江三角,智慧城市,大数据,智能电视,央国企改革,5G概念,人工智能,乡村振兴,影视概念,智慧政务,数据中心,机器视觉,国资云概念,AIGC概念,算力概念,数据要素,短剧互动游戏,低空经济,通信技术,文娱消费"
上交所,沪市主板,600960,1,渤海汽车,2,4.76,-0.07,-1.45,2,176917,83481730.0,2.69,4.8,4.83,4.67,4.8,0.98,1.86,-167.44,1.28,汽车零部件,山东板块,"央国企改革,氢能源,新能源车,华为汽车,工业母机,汽车热管理,机器人概念"
上交所,沪市主板,600961,1,株冶集团,2,28.96,-0.3,-1.03,2,533922,1550974147.0,5.43,29.79,29.26,28.2,29.0,0.64,7.1,6.79,6.15,工业金属,湖南板块,"黄金概念,央国企改革,小金属概念"
上交所,沪市主板,600962,1,国投中鲁,2,25.44,0.81,3.29,2,85223,214376892.0,3.49,25.5,24.63,24.64,24.64,0.94,3.25,391.55,7.04,农产品加工,北京板块,"央国企改革,贬值受益"
上交所,沪市主板,600963,1,岳阳林纸,2,4.28,-0.09,-2.06,2,265459,113294363.0,3.66,4.39,4.37,4.23,4.39,0.86,1.51,145.58,0.99,造纸,湖南板块,"造纸印刷,节能环保,稀缺资源,央国企改革,雄安新区,工业大麻,碳交易,绿色电力"
上交所,沪市主板,600965,1,*ST福成,2,3.18,0.15,4.95,2,304230,96147184.0,6.6,3.18,3.03,2.98,2.98,0.69,3.72,30.27,1.18,养殖业,河北板块,"生态农业,京津冀,冷链物流,乳业,网红经济,预制菜概念"
上交所,沪市主板,600966,1,博汇纸业,2,5.99,-0.08,-1.32,2,116382,69692219.0,2.47,6.08,6.07,5.93,6.07,0.62,0.87,36.15,1.07,造纸,山东板块,造纸印刷
上交所,沪市主板,600967,1,内蒙一机,2,13.9,-0.14,-1.0,2,130236,180985510.0,1.42,14.04,14.04,13.84,13.98,0.44,0.77,42.76,1.98,地面兵装Ⅱ,内蒙古,"交运设备,军工,物联网,西部大开发,铁路基建,央国企改革,人工智能,军民融合,氢能源,储能概念,机器人概念,人形机器人"
上交所,沪市主板,600968,1,海油发展,2,4.23,0.07,1.68,2,643162,270535896.0,2.88,4.26,4.16,4.14,4.18,1.26,0.63,16.86,1.43,油服工程,北京板块,"锂电池概念,风能,油气设服,北斗导航,央国企改革,氢能源,碳交易,储能概念,资源开采概念,机器人概念,电池技术,油气资源"
上交所,沪市主板,600969,1,郴电国际,2,10.73,0.31,2.98,2,168902,182703390.0,7.68,11.1,10.42,10.3,10.33,1.09,4.56,87.72,1.09,电力,湖南板块,"节能环保,光伏概念,央国企改革,充电桩,一带一路,工业气体,地下管网"
上交所,沪市主板,600970,1,中材国际,2,8.63,-0.15,-1.71,2,231305,199997893.0,2.73,8.79,8.78,8.55,8.79,0.81,0.88,12.44,0.97,专业工程,江苏板块,"工程建设,节能环保,央国企改革,一带一路,DeepSeek概念"
上交所,沪市主板,600971,1,恒源煤电,2,7.88,0.15,1.94,2,159430,124078574.0,3.23,7.9,7.73,7.65,7.76,0.98,1.33,77.45,0.8,煤炭开采,安徽板块,"稀缺资源,央国企改革"
上交所,沪市主板,600973,1,宝胜股份,2,7.41,0.02,0.27,2,271973,200416660.0,3.25,7.48,7.39,7.24,7.28,0.45,1.98,51.16,3.0,电网设备,江苏板块,"核能核电,智能电网,光伏概念,铁路基建,长江三角,特斯拉概念,超导概念,央国企改革,大飞机,储能概念,可控核聚变,低空经济,铜缆高速连接,电网概念"
上交所,沪市主板,600975,1,新五丰,2,5.39,-0.15,-2.71,2,180150,97191301.0,3.97,5.56,5.54,5.34,5.54,0.87,1.44,-4.47,3.77,养殖业,湖南板块,"央国企改革,猪肉概念"
上交所,沪市主板,600976,1,健民集团,2,30.35,-0.39,-1.27,2,11746,35676712.0,1.79,30.73,30.74,30.18,30.6,0.71,0.77,13.27,1.79,中药Ⅱ,湖北板块,"中药概念,独家药品,流感,特色药"
上交所,沪市主板,600977,1,中国电影,2,14.53,0.09,0.62,2,413066,596394793.0,5.47,14.92,14.44,14.13,14.79,1.01,2.21,-59.49,2.47,影视院线,北京板块,"央国企改革,人工智能,影视概念,谷子经济,文娱消费"
上交所,沪市主板,600979,1,广安爱众,2,4.96,0.02,0.4,2,572710,283301480.0,3.44,5.01,4.94,4.84,4.89,0.53,4.61,63.67,1.51,电力,四川板块,"成渝特区,光伏概念,西部大开发,央国企改革,充电桩,天然气,虚拟电厂,绿色电力,油气资源"
上交所,沪市主板,600980,1,北矿科技,2,23.26,-0.07,-0.3,2,25444,58894948.0,2.19,23.38,23.33,22.87,23.15,0.74,1.34,47.96,2.91,专用设备,北京板块,"稀缺资源,新材料,稀土永磁,3D打印,央国企改革,机器人概念"
上交所,沪市主板,600981,1,苏豪汇鸿,2,2.68,-0.01,-0.37,2,194139,51667814.0,2.23,2.69,2.69,2.63,2.68,0.91,0.87,-45.59,1.21,贸易Ⅱ,江苏板块,"创投,参股银行,长江三角,央国企改革,一带一路,乡村振兴,冷链物流,垃圾分类,跨境电商,抗菌面料"
上交所,沪市主板,600982,1,宁波能源,2,6.43,0.14,2.23,2,778137,496079635.0,6.68,6.57,6.29,6.15,6.18,0.67,6.96,24.77,1.57,电力,浙江板块,"新能源,节能环保,光伏概念,长江三角,央国企改革,工业气体,抽水蓄能,绿色电力,土壤修复,生物质能发电"
上交所,沪市主板,600983,1,惠而浦,2,8.95,0.03,0.34,2,35850,31651347.0,2.35,8.96,8.92,8.75,8.88,0.88,0.47,18.01,2.23,白色家电,安徽板块,"智能家居,一带一路,贬值受益,新零售,垃圾分类"
上交所,沪市主板,600984,1,建设机械,2,4.9,-0.13,-2.58,2,732240,362927331.0,5.17,5.12,5.03,4.86,4.95,0.95,5.83,-5.52,3.44,工程机械,陕西板块,"西部大开发,央国企改革,一带一路,工程机械概念"
上交所,沪市主板,600985,1,淮北矿业,2,13.49,0.07,0.52,2,176221,236951111.0,3.06,13.68,13.42,13.27,13.42,0.91,0.65,18.5,0.86,煤炭开采,安徽板块,"煤化工概念,央国企改革,民爆概念"
上交所,沪市主板,600986,1,浙文互联,2,10.29,-0.22,-2.09,2,1030096,1062553701.0,3.9,10.58,10.51,10.17,10.28,0.74,6.93,-168.51,2.97,广告营销,浙江板块,"央国企改革,阿里概念,AI智能体,区块链,小米概念,百度概念,电子竞技,抖音概念(字节概念),快手概念,元宇宙概念,虚拟数字人,Web3.0,AIGC概念,算力概念,短剧互动游戏,小米汽车,Kimi概念,DeepSeek概念,AI应用"
上交所,沪市主板,600987,1,航民股份,2,6.86,-0.03,-0.44,2,136838,93417709.0,2.61,6.94,6.89,6.76,6.91,1.28,1.34,12.6,1.06,纺织制造,浙江板块,"黄金概念,长江三角"
上交所,沪市主板,600988,1,赤峰黄金,2,36.66,-0.98,-2.6,2,597063,2170764431.0,2.5,36.9,37.64,35.96,36.66,1.04,3.59,17.62,4.88,贵金属,内蒙古,"稀缺资源,黄金概念,稀土永磁,西部大开发,贬值受益"
上交所,沪市主板,600989,1,宝丰能源,2,29.23,0.75,2.63,2,1018902,2965806280.0,5.23,29.8,28.48,28.31,29.01,1.19,1.39,14.64,4.37,化学原料,宁夏板块,"煤化工概念,西部大开发,氢能源"
上交所,沪市主板,600990,1,四创电子,2,21.34,0.12,0.57,2,34939,74407963.0,2.31,21.5,21.22,21.01,21.3,0.71,1.3,-25.22,3.74,军工电子Ⅱ,安徽板块,"军工,通用航空,北斗导航,安防概念,央国企改革,航母概念,军民融合,新能源车,可控核聚变,低空经济"
上交所,沪市主板,600992,1,贵绳股份,2,13.0,1.18,9.98,2,227202,290616936.0,10.15,13.0,11.82,11.8,11.82,1.97,9.27,-14.58,2.23,通用设备,贵州板块,"军工,西部大开发,央国企改革,微盘股"
上交所,沪市主板,600993,1,马应龙,2,24.85,-0.67,-2.63,2,54601,136338779.0,3.21,25.5,25.52,24.68,25.36,0.95,1.27,12.6,2.33,中药Ⅱ,湖北板块,"中药概念,婴童概念"
上交所,沪市主板,600995,1,南网储能,2,14.78,0.11,0.75,2,193868,286451102.0,1.91,14.91,14.67,14.63,14.68,0.56,0.61,26.02,2.05,电力,云南板块,"西部大开发,央国企改革,充电桩,储能概念,抽水蓄能,绿色电力"
上交所,沪市主板,600996,1,贵广网络,2,9.1,0.83,10.04,2,373464,333648950.0,10.04,9.1,8.27,8.27,8.27,1.37,3.0,-10.67,7.23,电视广播Ⅱ,贵州板块,"物联网,云计算,西部大开发,大数据,智能家居,央国企改革,华为概念,超清视频,白酒,数据中心,东数西算"
上交所,沪市主板,600997,1,开滦股份,2,5.55,0.04,0.73,2,109059,60218478.0,1.81,5.57,5.51,5.47,5.49,0.94,0.69,-20.16,0.65,焦炭Ⅱ,河北板块,"煤化工概念,稀缺资源,央国企改革,雄安新区,氢能源"
上交所,沪市主板,600998,1,九州通,2,4.87,-0.08,-1.62,2,319478,156000403.0,1.62,4.94,4.95,4.86,4.94,0.95,0.63,8.37,0.89,医药商业,湖北板块,"中药概念,养老概念,电商概念,医疗器械概念,人工智能,互联医疗,冷链物流,REITs概念,绿色电力,机器人概念,创新药,DeepSeek概念,创新医疗服务"
上交所,沪市主板,600999,1,招商证券,2,16.18,0.39,2.47,2,954776,1551273802.0,2.79,16.46,15.79,16.02,16.2,1.93,1.29,10.76,1.13,证券Ⅱ,广东板块,"深圳特区,互联网金融,央国企改革,券商概念,蚂蚁概念,科创板做市商"
上交所,沪市主板,601000,1,唐山港,2,4.5,-0.08,-1.75,2,449552,202406684.0,3.49,4.6,4.58,4.44,4.58,0.99,0.76,14.16,1.22,航运港口,河北板块,"央国企改革,京津冀,雄安新区"
上交所,沪市主板,601001,1,晋控煤业,2,18.5,0.78,4.4,2,298597,540094586.0,5.87,18.5,17.72,17.46,17.62,1.51,1.78,22.86,1.58,煤炭开采,山西板块,"稀缺资源,央国企改革"
上交所,沪市主板,601002,1,晋亿实业,2,5.58,0.08,1.45,2,197101,108722747.0,4.18,5.59,5.5,5.36,5.46,0.66,2.07,18.49,1.23,通用设备,浙江板块,"铁路基建,长江三角,一带一路,新能源车"
上交所,沪市主板,601003,1,柳钢股份,2,4.03,-0.08,-1.95,2,185119,74537589.0,2.92,4.12,4.11,4.0,4.12,0.53,0.72,112.55,1.13,普钢,广西板块,"西部大开发,养老概念,央国企改革"
上交所,沪市主板,601005,1,重庆钢铁,2,1.37,0.0,0.0,2,913039,123724469.0,2.19,1.37,1.37,1.34,1.37,1.35,1.1,-15.22,0.88,普钢,重庆板块,"成渝特区,核能核电,西部大开发,央国企改革"
上交所,沪市主板,601006,1,大秦铁路,2,5.43,0.01,0.18,2,1107617,599974832.0,1.29,5.45,5.42,5.38,5.41,0.79,0.55,11.47,0.66,铁路公路,山西板块,"铁路基建,央国企改革"
上交所,沪市主板,601007,1,金陵饭店,2,7.28,0.0,0.0,2,72190,52143291.0,2.06,7.31,7.28,7.16,7.3,0.85,1.85,85.23,1.76,酒店餐饮,江苏板块,"旅游酒店,长江三角,参股保险,养老概念,央国企改革,预制菜概念,微盘股"
上交所,沪市主板,601008,1,连云港,2,4.74,0.01,0.21,2,77470,36556278.0,1.27,4.75,4.73,4.69,4.73,0.69,0.62,47.7,1.42,航运港口,江苏板块,"长江三角,央国企改革,一带一路,中俄贸易概念"
上交所,沪市主板,601009,1,南京银行,2,11.0,-0.22,-1.96,2,494438,544131383.0,2.41,11.19,11.22,10.92,11.18,1.09,0.4,5.15,0.72,银行Ⅱ,江苏板块,"长江三角,互联网金融"
上交所,沪市主板,601010,1,ST文峰,2,1.74,-0.09,-4.92,2,262864,45852922.0,1.09,1.76,1.83,1.74,1.75,0.41,1.42,17.58,0.78,一般零售,江苏板块,电商概念
上交所,沪市主板,601011,1,宝泰隆,2,2.96,0.04,1.37,2,293552,85822285.0,3.77,2.97,2.92,2.86,2.91,0.93,1.53,-26.11,1.05,焦炭Ⅱ,黑龙江,"煤化工概念,锂电池概念,石墨烯,氢能源,碳基材料,电池技术"
上交所,沪市主板,601012,1,隆基绿能,2,15.14,-0.46,-2.95,2,1553263,2364623510.0,2.63,15.46,15.6,15.05,15.45,0.79,2.05,-14.94,2.27,光伏设备,陕西板块,"光伏概念,西部大开发,特斯拉概念,百度概念,氢能源,HJT电池,储能概念,钙钛矿电池,BC电池"
上交所,沪市主板,601015,1,陕西黑猫,2,3.79,0.04,1.07,2,372482,139980450.0,3.47,3.81,3.75,3.68,3.78,0.85,1.82,-6.18,1.61,焦炭Ⅱ,陕西板块,"煤化工概念,西部大开发,天然气,油气资源"
上交所,沪市主板,601016,1,节能风电,2,4.99,-0.04,-0.8,2,4200593,2094771919.0,4.37,5.09,5.03,4.87,4.91,0.51,6.96,40.02,1.83,电力,北京板块,"新能源,风能,央国企改革,氢能源,抽水蓄能,绿色电力"
上交所,沪市主板,601018,1,宁波港,2,3.61,-0.05,-1.37,2,721059,260034015.0,2.46,3.66,3.66,3.57,3.65,1.08,0.37,15.01,0.88,航运港口,浙江板块,"参股银行,央国企改革,IPO受益,一带一路"
上交所,沪市主板,601019,1,山东出版,2,7.25,-0.05,-0.68,2,88009,63632886.0,1.92,7.32,7.3,7.18,7.28,0.93,0.42,11.52,0.96,出版,山东板块,"在线教育,央国企改革,DeepSeek概念"
上交所,沪市主板,601020,1,华钰矿业,2,28.85,1.49,5.45,2,401657,1115812193.0,9.76,29.17,27.36,26.5,26.8,1.27,4.9,193.54,5.5,工业金属,西藏板块,"稀缺资源,黄金概念,西部大开发,小金属概念,一带一路"
上交所,沪市主板,601021,1,春秋航空,2,44.26,-1.0,-2.21,2,65280,288694520.0,2.63,45.0,45.26,43.81,45.0,1.09,0.67,11.01,2.32,航空机场,上海板块,"通用航空,免税概念,跨境电商,零售概念"
上交所,沪市主板,601022,1,宁波远洋,2,8.44,-0.15,-1.75,2,72090,60969628.0,2.56,8.62,8.59,8.4,8.59,0.8,0.55,19.78,1.76,航运港口,浙江板块,"海洋经济,央国企改革,统一大市场"
上交所,沪市主板,601026,1,道生天合,2,17.69,-0.59,-3.23,2,54441,97548644.0,2.79,18.19,18.28,17.68,18.03,0.94,4.9,94.33,4.42,风电设备,上海板块,"航天航空,次新股,创投,化工原料,新材料,风能,新能源车,半导体概念,碳纤维"
上交所,沪市主板,601033,1,永兴股份,2,14.98,-0.02,-0.13,2,42080,62728023.0,1.47,15.03,15.0,14.81,14.9,0.74,1.75,14.2,1.29,环境治理,广东板块,"节能环保,央国企改革,PPP模式,垃圾分类,绿色电力,生物质能发电"
上交所,沪市主板,601038,1,一拖股份,2,13.22,-0.23,-1.71,2,43969,58137087.0,3.2,13.51,13.45,13.08,13.4,0.74,0.6,6.6,1.81,专用设备,河南板块,"参股银行,央国企改革,无人驾驶,乡村振兴,中俄贸易概念"
上交所,沪市主板,601058,1,赛轮轮胎,2,12.58,-0.25,-1.95,2,490377,620365646.0,3.35,12.91,12.83,12.48,12.89,1.03,1.49,9.79,1.85,汽车零部件,山东板块,
上交所,沪市主板,601059,1,信达证券,2,16.67,0.06,0.36,2,68649,114013288.0,0.78,16.68,16.61,16.55,16.56,0.69,0.21,29.88,2.43,证券Ⅱ,北京板块,"央国企改革,券商概念,化债(AMC)概念"
上交所,沪市主板,601061,1,中信金属,2,14.02,0.26,1.89,2,204889,285566839.0,6.69,14.34,13.76,13.42,13.64,1.07,0.42,12.48,2.84,贸易Ⅱ,北京板块,"稀缺资源,黄金概念,超导概念,央国企改革,小金属概念"
上交所,沪市主板,601065,1,江盐集团,2,7.96,-0.07,-0.87,2,36467,29059502.0,1.0,8.02,8.03,7.94,8.02,0.87,0.57,48.65,1.14,化学原料,江西板块,"央国企改革,储能概念,调味品概念"
上交所,沪市主板,601066,1,中信建投,2,22.09,-0.08,-0.36,2,82662,182446037.0,1.17,22.22,22.17,21.96,22.02,0.58,0.13,11.68,1.99,证券Ⅱ,北京板块,"互联网金融,券商概念,科创板做市商"
上交所,沪市主板,601068,1,中铝国际,2,5.59,-0.04,-0.71,2,148114,82698135.0,3.91,5.75,5.63,5.53,5.71,0.94,0.58,55.15,5.43,专业工程,北京板块,"工程建设,央国企改革,一带一路,PPP模式"
上交所,沪市主板,601069,1,西部黄金,2,29.29,-0.5,-1.68,2,161083,470066943.0,2.25,29.6,29.79,28.93,28.95,0.79,1.82,12.77,5.08,贵金属,新疆板块,"黄金概念,西部大开发,央国企改革,小金属概念,贬值受益"
上交所,沪市主板,601077,1,渝农商行,2,6.86,-0.04,-0.58,2,441551,304624113.0,2.75,6.99,6.9,6.8,6.9,0.84,0.5,4.95,0.57,银行Ⅱ,重庆板块,"成渝特区,西部大开发,互联网金融,小米概念"
上交所,沪市主板,601083,1,锦江航运,2,11.78,-0.12,-1.01,2,75757,89393229.0,1.93,11.94,11.9,11.71,11.9,0.79,3.9,11.37,1.57,航运港口,上海板块,"沪企改革,央国企改革"
上交所,沪市主板,601086,1,国芳集团,2,8.75,0.19,2.22,2,123635,107570768.0,3.5,8.8,8.56,8.5,8.54,0.55,1.86,35.04,3.58,一般零售,甘肃板块,"参股券商,西部大开发,新零售,谷子经济"
上交所,沪市主板,601088,1,中国神华,2,45.85,0.15,0.33,2,368307,1685733903.0,2.01,46.18,45.7,45.26,45.95,1.19,0.22,23.31,2.07,煤炭开采,北京板块,"煤化工概念,稀缺资源,铁路基建,央国企改革"
上交所,沪市主板,601089,1,福元医药,2,19.15,-0.83,-4.15,2,64981,124570607.0,6.01,19.97,19.98,18.77,19.9,2.58,1.35,24.09,2.37,化学制药,北京板块,医疗器械概念
上交所,沪市主板,601096,1,宏盛华源,2,5.55,-0.03,-0.54,2,260087,144663624.0,2.69,5.65,5.58,5.5,5.53,0.49,1.58,36.5,3.11,专业工程,山东板块,"光伏概念,央国企改革,特高压,装配建筑,电网概念"
上交所,沪市主板,601098,1,中南传媒,2,11.2,-0.2,-1.75,2,85109,95311587.0,2.89,11.45,11.4,11.12,11.35,0.82,0.47,13.25,1.22,出版,湖南板块,"在线教育,央国企改革,影视概念,华为概念"
上交所,沪市主板,601099,1,太平洋,2,3.57,-0.01,-0.28,2,845404,301660629.0,1.4,3.6,3.58,3.55,3.56,0.64,1.24,249.52,2.45,证券Ⅱ,云南板块,"西部大开发,券商概念"
上交所,沪市主板,601100,1,恒立液压,2,113.55,-2.47,-2.13,2,125581,1429475799.0,3.65,116.36,116.02,112.12,115.0,1.17,0.94,58.36,8.51,工程机械,江苏板块,工程机械概念
上交所,沪市主板,601101,1,昊华能源,2,11.29,0.64,6.01,2,517853,572863599.0,7.89,11.39,10.65,10.55,10.75,1.36,3.6,12.71,1.32,煤炭开采,北京板块,"煤化工概念,稀缺资源,央国企改革"
上交所,沪市主板,601106,1,中国一重,2,4.23,-0.05,-1.17,2,796227,338555625.0,3.27,4.32,4.28,4.18,4.26,0.7,1.16,3734.89,5.62,专用设备,黑龙江,"军工,核能核电,风能,央国企改革,小金属概念,一带一路,军民融合,商业航天"
上交所,沪市主板,601107,1,四川成渝,2,6.36,0.01,0.16,2,111423,71225217.0,2.83,6.45,6.35,6.27,6.27,0.88,0.52,10.64,1.12,铁路公路,四川板块,"创投,参股银行,成渝特区,西部大开发,央国企改革,充电桩"
上交所,沪市主板,601108,1,财通证券,2,8.18,-0.06,-0.73,2,373465,306394448.0,2.67,8.32,8.24,8.1,8.21,0.46,0.8,15.39,1.0,证券Ⅱ,浙江板块,"参股期货,互联网金融,央国企改革,阿里概念,券商概念,区块链,蚂蚁概念,科创板做市商,DeepSeek概念"
上交所,沪市主板,601111,1,中国国航,2,6.59,-0.15,-2.23,2,1024965,675746937.0,2.08,6.68,6.74,6.54,6.67,1.04,0.88,16.77,2.61,航空机场,北京板块,"通用航空,央国企改革"
上交所,沪市主板,601112,1,振石股份,2,19.72,0.17,0.87,2,81161,159253560.0,2.81,19.87,19.55,19.32,19.41,0.57,4.58,42.86,5.22,玻璃玻纤,浙江板块,"次新股,新材料,光伏概念,风能"
上交所,沪市主板,601113,1,华鼎股份,2,4.46,0.06,1.36,2,170044,74429674.0,3.64,4.47,4.4,4.31,4.4,0.96,1.54,141.4,1.22,化学纤维,浙江板块,节能环保
上交所,沪市主板,601116,1,三江购物,2,12.99,0.02,0.15,2,99296,128471243.0,3.08,13.15,12.97,12.75,12.96,0.49,1.81,29.57,2.12,一般零售,浙江板块,"电商概念,阿里概念,新零售,社区团购,预制菜概念"
上交所,沪市主板,601117,1,中国化学,2,7.99,-0.11,-1.36,2,785264,629183656.0,1.98,8.11,8.1,7.95,8.09,0.75,1.29,7.78,0.71,专业工程,北京板块,"工程建设,煤化工概念,节能环保,新材料,央国企改革,一带一路,氢能源,磷化工,环氧丙烷"
上交所,沪市主板,601118,1,海南橡胶,2,7.34,0.14,1.94,2,523174,383527189.0,4.58,7.46,7.2,7.13,7.13,0.76,1.22,-59.24,3.28,种植业,海南板块,"土地流转,电商概念,央国企改革,乡村振兴,农业种植,降解塑料,海南自贸"
上交所,沪市主板,601121,1,宝地矿业,2,7.16,0.02,0.28,2,99689,70689429.0,2.24,7.19,7.14,7.03,7.13,0.74,1.25,47.67,1.61,冶钢原料,新疆板块,"黄金概念,西部大开发,央国企改革"
上交所,沪市主板,601126,1,四方股份,2,84.16,7.65,10.0,2,327718,2636441722.0,11.31,84.16,76.51,75.51,76.51,0.92,3.97,64.76,13.56,电网设备,北京板块,"核能核电,智能电网,铁路基建,海工装备,人工智能,军民融合,边缘计算,特高压,储能概念,电网概念"
上交所,沪市主板,601127,1,赛力斯,2,81.8,-1.46,-1.75,2,207339,1703275755.0,2.38,83.46,83.26,81.48,82.56,0.87,1.33,47.22,3.45,乘用车,重庆板块,"参股银行,成渝特区,物联网,西部大开发,阿里概念,人工智能,无人驾驶,百度概念,华为概念,新能源车,车联网(车路云),抖音概念(字节概念),地摊经济,华为汽车,汽车整车"
上交所,沪市主板,601128,1,常熟银行,2,7.19,0.02,0.28,2,363360,260515969.0,1.12,7.22,7.17,7.14,7.16,0.84,1.1,4.95,0.74,银行Ⅱ,江苏板块,"参股银行,互联网金融"
上交所,沪市主板,601133,1,柏诚股份,2,31.0,2.82,10.01,2,111758,344669495.0,3.37,31.0,28.18,30.05,30.4,0.52,2.13,131.66,5.41,专业工程,江苏板块,"工程建设,OLED,半导体概念,存储芯片"
